952$p,100$a,245$a,440$v,260$b,260$c,300$a,082$a,041$h,003,040$c,650$a,365$b,365$c,923$d,923$n,942$c,952$c,952$8,952$e,952$1
ST030701,"Dass, H.K.",Basic Engineering Mathematics-I,Vol- I,Laxmi Publication,2011,828,600,eng,STSCGRANT,STSCGRANT,Applied Science,300,INR,03/29/2013,815,BK,General Section,NFIC,UBD,
ST030702,"Dass, H.K.",Basic Engineering Mathematics-I,Vol- I,Laxmi Publication,2011,828,600,eng,STSCGRANT,STSCGRANT,Applied Science,300,INR,03/29/2013,815,BK,General Section,NFIC,UBD,
ST030703,"Dass, H.K.",Basic Engineering Mathematics-I,Vol- I,Laxmi Publication,2011,828,600,eng,STSCGRANT,STSCGRANT,Applied Science,300,INR,03/29/2013,815,BK,General Section,NFIC,UBD,
ST030704,"Dass, H.K.",Basic Engineering Mathematics-I,Vol- I,Laxmi Publication,2011,828,600,eng,STSCGRANT,STSCGRANT,Applied Science,300,INR,03/29/2013,815,BK,General Section,NFIC,UBD,
ST030705,"Dass, H.K.",Basic Engineering Mathematics-I,Vol- I,Laxmi Publication,2011,828,600,eng,STSCGRANT,STSCGRANT,Applied Science,300,INR,03/29/2013,815,BK,General Section,NFIC,UBD,
ST030706,"Dass, H.K.",Basic Engineering Mathematics-I,Vol- I,Laxmi Publication,2011,828,600,eng,STSCGRANT,STSCGRANT,Applied Science,300,INR,03/29/2013,815,BK,General Section,NFIC,UBD,
ST030707,"Dass, H.K.",Basic Engineering Mathematics-I,Vol- I,Laxmi Publication,2011,828,600,eng,STSCGRANT,STSCGRANT,Applied Science,300,INR,03/29/2013,815,BK,General Section,NFIC,UBD,
ST030708,"Dass, H.K.",Basic Engineering Mathematics-I,Vol- I,Laxmi Publication,2011,828,600,eng,STSCGRANT,STSCGRANT,Applied Science,300,INR,03/29/2013,815,BK,General Section,NFIC,UBD,
ST030709,"Dass, H.K.",Basic Engineering Mathematics-I,Vol- I,Laxmi Publication,2011,828,600,eng,STSCGRANT,STSCGRANT,Applied Science,300,INR,03/29/2013,815,BK,General Section,NFIC,UBD,
ST030710,"Dass, H.K.",Basic Engineering Mathematics-I,Vol- I,Laxmi Publication,2011,828,600,eng,STSCGRANT,STSCGRANT,Applied Science,300,INR,03/29/2013,815,BK,General Section,NFIC,UBD,
ST030711,"Dass, H.K.",Basic Engineering Mathematics-I,Vol- I,Laxmi Publication,2011,828,600,eng,STSCGRANT,STSCGRANT,Applied Science,300,INR,03/29/2013,815,BK,General Section,NFIC,UBD,
ST030712,"Dass, H.K.",Basic Engineering Mathematics-I,Vol- I,Laxmi Publication,2011,828,600,eng,STSCGRANT,STSCGRANT,Applied Science,300,INR,03/29/2013,815,BK,General Section,NFIC,UBD,
ST030713,"Dass, H.K.",Basic Engineering Mathematics-I,Vol- I,Laxmi Publication,2011,828,600,eng,STSCGRANT,STSCGRANT,Applied Science,300,INR,03/29/2013,815,BK,General Section,NFIC,UBD,
ST030714,"Dass, H.K.",Basic Engineering Mathematics-I,Vol- I,Laxmi Publication,2011,828,600,eng,STSCGRANT,STSCGRANT,Applied Science,300,INR,03/29/2013,815,BK,General Section,NFIC,UBD,
ST030715,"Dass, H.K.",Basic Engineering Mathematics-I,Vol- I,Laxmi Publication,2011,828,600,eng,STSCGRANT,STSCGRANT,Applied Science,300,INR,03/29/2013,815,BK,General Section,NFIC,UBD,
ST030716,"Dass, H.K.",Basic Engineering Mathematics-I,Vol- I,Laxmi Publication,2011,828,600,eng,STSCGRANT,STSCGRANT,Applied Science,300,INR,03/29/2013,815,BK,General Section,NFIC,UBD,
ST030717,"Dass, H.K.",Basic Engineering Mathematics-I,Vol- I,Laxmi Publication,2011,828,600,eng,STSCGRANT,STSCGRANT,Applied Science,300,INR,03/29/2013,815,BK,General Section,NFIC,UBD,
ST030718,"Dass, H.K.",Basic Engineering Mathematics-I,Vol- I,Laxmi Publication,2011,828,600,eng,STSCGRANT,STSCGRANT,Applied Science,300,INR,03/29/2013,815,BK,General Section,NFIC,UBD,
ST030719,"Dass, H.K.",Basic Engineering Mathematics-I,Vol- I,Laxmi Publication,2011,828,600,eng,STSCGRANT,STSCGRANT,Applied Science,300,INR,03/29/2013,815,BK,General Section,NFIC,UBD,
ST030720,"Dass, H.K.",Basic Engineering Mathematics-I,Vol- I,Laxmi Publication,2011,828,600,eng,STSCGRANT,STSCGRANT,Applied Science,300,INR,03/29/2013,815,BK,General Section,NFIC,UBD,
ST030721,"Dass, H.K.",Basic Engineering Mathematics-I,Vol- I,Laxmi Publication,2011,828,600,eng,STSCGRANT,STSCGRANT,Applied Science,300,INR,03/29/2013,815,BK,General Section,NFIC,UBD,
ST030722,"Dass, H.K.",Basic Engineering Mathematics-I,Vol- I,Laxmi Publication,2011,828,600,eng,STSCGRANT,STSCGRANT,Applied Science,300,INR,03/29/2013,815,BK,General Section,NFIC,UBD,
ST030723,"Dass, H.K.",Basic Engineering Mathematics-I,Vol- I,Laxmi Publication,2011,828,600,eng,STSCGRANT,STSCGRANT,Applied Science,300,INR,03/29/2013,815,BK,General Section,NFIC,UBD,
ST030724,"Dass, H.K.",Basic Engineering Mathematics-I,Vol- I,Laxmi Publication,2011,828,600,eng,STSCGRANT,STSCGRANT,Applied Science,300,INR,03/29/2013,815,BK,General Section,NFIC,UBD,
ST030725,"Dass, H.K.",Basic Engineering Mathematics-I,Vol- I,Laxmi Publication,2011,828,600,eng,STSCGRANT,STSCGRANT,Applied Science,300,INR,03/29/2013,815,BK,General Section,NFIC,UBD,
ST030726,Lafore Robert,Object Oriented Programming in C++,,Galgotia,2013,925,'004,eng,STSCGRANT,STSCGRANT,Applied Science,410,INR,21/06/2013,12844,BK,General Section,NFIC,A.P.S,
ST030727,Lafore Robert,Object Oriented Programming in C++,,Galgotia,2013,925,'004,eng,STSCGRANT,STSCGRANT,Computer Science,410,INR,21/06/2013,12844,BK,General Section,NFIC,A.P.S,
ST030728,Lafore Robert,Object Oriented Programming in C++,,Galgotia,2013,925,'004,eng,STSCGRANT,STSCGRANT,Computer Science,410,INR,21/06/2013,12844,BK,General Section,NFIC,A.P.S,
ST030729,Lafore Robert,Object Oriented Programming in C++,,Galgotia,2013,925,'004,eng,STSCGRANT,STSCGRANT,Computer Science,410,INR,21/06/2013,12844,BK,General Section,NFIC,A.P.S,
ST030730,Lafore Robert,Object Oriented Programming in C++,,Galgotia,2013,925,'004,eng,STSCGRANT,STSCGRANT,Computer Science,410,INR,21/06/2013,12844,BK,General Section,NFIC,A.P.S,
ST030731,Lafore Robert,Object Oriented Programming in C++,,Galgotia,2013,925,'004,eng,STSCGRANT,STSCGRANT,Computer Science,410,INR,21/06/2013,12844,BK,General Section,NFIC,A.P.S,
ST030732,Balagurusamy E.,Object Oriented Programming With C++,,Mcgraw Hill,2013,543,'004,eng,STSCGRANT,STSCGRANT,Computer Science,335,INR,21/06/2013,12844,BK,General Section,NFIC,A.P.S,
ST030733,Balagurusamy E.,Object Oriented Programming With C++,,Mcgraw Hill,2013,543,'004,eng,STSCGRANT,STSCGRANT,Computer Science,335,INR,21/06/2013,12844,BK,General Section,NFIC,A.P.S,
ST030734,Balagurusamy E.,Object Oriented Programming With C++,,Mcgraw Hill,2013,543,'004,eng,STSCGRANT,STSCGRANT,Computer Science,335,INR,21/06/2013,12844,BK,General Section,NFIC,A.P.S,
ST030735,Balagurusamy E.,Object Oriented Programming With C++,,Mcgraw Hill,2013,543,'004,eng,STSCGRANT,STSCGRANT,Computer Science,335,INR,21/06/2013,12844,BK,General Section,NFIC,A.P.S,
ST030736,Balagurusamy E.,Object Oriented Programming With C++,,Mcgraw Hill,2013,543,'004,eng,STSCGRANT,STSCGRANT,Computer Science,335,INR,21/06/2013,12844,BK,General Section,NFIC,A.P.S,
ST030737,Balagurusamy E.,Object Oriented Programming With C++,,Mcgraw Hill,2013,543,'004,eng,STSCGRANT,STSCGRANT,Computer Science,335,INR,21/06/2013,12844,BK,General Section,NFIC,A.P.S,
ST030738,Morris Mano M,Computer system Architecture,,Pearson Education,2013,520,'004,eng,STSCGRANT,STSCGRANT,Computer Science,425,INR,21/06/2013,12844,BK,General Section,NFIC,A.P.S,
ST030739,Morris Mano M,Computer system Architecture,,Pearson Education,2013,520,'004,eng,STSCGRANT,STSCGRANT,Computer Science,425,INR,21/06/2013,12844,BK,General Section,NFIC,A.P.S,
ST030740,Morris Mano M,Computer system Architecture,,Pearson Education,2013,520,'004,eng,STSCGRANT,STSCGRANT,Computer Science,425,INR,21/06/2013,12844,BK,General Section,NFIC,A.P.S,
ST030741,Morris Mano M,Computer system Architecture,,Pearson Education,2013,520,'004,eng,STSCGRANT,STSCGRANT,Computer Science,425,INR,21/06/2013,12844,BK,General Section,NFIC,A.P.S,
ST030742,Morris Mano M,Computer system Architecture,,Pearson Education,2013,520,'004,eng,STSCGRANT,STSCGRANT,Computer Science,425,INR,21/06/2013,12844,BK,General Section,NFIC,A.P.S,
ST030743,Morris Mano M,Computer system Architecture,,Pearson Education,2013,520,'004,eng,STSCGRANT,STSCGRANT,Computer Science,425,INR,21/06/2013,12844,BK,General Section,NFIC,A.P.S,
ST030744,Morris Mano M,Computer system Architecture,,Pearson Education,2013,520,'004,eng,STSCGRANT,STSCGRANT,Computer Science,425,INR,21/06/2013,12844,BK,General Section,NFIC,A.P.S,
ST030745,"Hayes , J.P.",Computer Architecture and Organization,,Mcgraw Hill,2012,604,'004,eng,STSCGRANT,STSCGRANT,Computer Science,595,INR,21/06/2013,12844,BK,General Section,NFIC,A.P.S,
ST030746,"Hayes , J.P.",Computer Architecture and Organization,,Mcgraw Hill,2012,604,'004,eng,STSCGRANT,STSCGRANT,Computer Science,595,INR,21/06/2013,12844,BK,General Section,NFIC,A.P.S,
ST030747,"Hayes , J.P.",Computer Architecture and Organization,,Mcgraw Hill,2012,604,'004,eng,STSCGRANT,STSCGRANT,Computer Science,595,INR,21/06/2013,12844,BK,General Section,NFIC,A.P.S,
ST030748,"Hayes , J.P.",Computer Architecture and Organization,,Mcgraw Hill,2012,604,'004,eng,STSCGRANT,STSCGRANT,Computer Science,595,INR,21/06/2013,12844,BK,General Section,NFIC,A.P.S,
ST030749,"Hayes , J.P.",Computer Architecture and Organization,,Mcgraw Hill,2012,604,'004,eng,STSCGRANT,STSCGRANT,Computer Science,595,INR,21/06/2013,12844,BK,General Section,NFIC,A.P.S,
ST030750,"Hayes , J.P.",Computer Architecture and Organization,,Mcgraw Hill,2012,604,'004,eng,STSCGRANT,STSCGRANT,Computer Science,595,INR,21/06/2013,12844,BK,General Section,NFIC,A.P.S,
ST030751,"Hayes , J.P.",Computer Architecture and Organization,,Mcgraw Hill,2012,604,'004,eng,STSCGRANT,STSCGRANT,Computer Science,595,INR,21/06/2013,12844,BK,General Section,NFIC,A.P.S,
ST030752,Aho/ Ullman,Data Structures and Algorithms,,Pearson Education,2013,433,'004,eng,STSCGRANT,STSCGRANT,Computer Science,599,INR,21/06/2013,12844,BK,General Section,NFIC,A.P.S,
ST030753,Aho/ Ullman,Data Structures and Algorithms,,Pearson Education,2013,433,'004,eng,STSCGRANT,STSCGRANT,Computer Science,599,INR,21/06/2013,12844,BK,General Section,NFIC,A.P.S,
ST030754,Aho/ Ullman,Data Structures and Algorithms,,Pearson Education,2013,433,'004,eng,STSCGRANT,STSCGRANT,Computer Science,599,INR,21/06/2013,12844,BK,General Section,NFIC,A.P.S,
ST030755,Aho/ Ullman,Data Structures and Algorithms,,Pearson Education,2013,433,'004,eng,STSCGRANT,STSCGRANT,Computer Science,599,INR,21/06/2013,12844,BK,General Section,NFIC,A.P.S,
ST030756,Aho/ Ullman,Data Structures and Algorithms,,Pearson Education,2013,433,'004,eng,STSCGRANT,STSCGRANT,Computer Science,599,INR,21/06/2013,12844,BK,General Section,NFIC,A.P.S,
ST030757,Aho/ Ullman,Data Structures and Algorithms,,Pearson Education,2013,433,'004,eng,STSCGRANT,STSCGRANT,Computer Science,599,INR,21/06/2013,12844,BK,General Section,NFIC,A.P.S,
ST030758,Silberschatz/ Galvin,Operating System Concepts,,Wiley,2012,972,'004,eng,STSCGRANT,STSCGRANT,Computer Science,529,INR,21/06/2013,12844,BK,General Section,NFIC,A.P.S,
ST030759,Silberschatz/ Galvin,Operating System Concepts,,Wiley,2012,972,'004,eng,STSCGRANT,STSCGRANT,Computer Science,529,INR,21/06/2013,12844,BK,General Section,NFIC,A.P.S,
ST030760,Silberschatz/ Galvin,Operating System Concepts,,Wiley,2012,972,'004,eng,STSCGRANT,STSCGRANT,Computer Science,529,INR,21/06/2013,12844,BK,General Section,NFIC,A.P.S,
ST030761,Silberschatz/ Galvin,Operating System Concepts,,Wiley,2012,972,'004,eng,STSCGRANT,STSCGRANT,Computer Science,529,INR,21/06/2013,12844,BK,General Section,NFIC,A.P.S,
ST030762,Silberschatz/ Galvin,Operating System Concepts,,Wiley,2012,972,'004,eng,STSCGRANT,STSCGRANT,Computer Science,529,INR,21/06/2013,12844,BK,General Section,NFIC,A.P.S,
ST030763,Silberschatz/ Galvin,Operating System Concepts,,Wiley,2012,972,'004,eng,STSCGRANT,STSCGRANT,Computer Science,529,INR,21/06/2013,12844,BK,General Section,NFIC,A.P.S,
ST030764,"Tanenbaum , A.S.",Operating Systems,,Prentice Hall of India,2012,1054,'004,eng,STSCGRANT,STSCGRANT,Computer Science,550,INR,21/06/2013,12844,BK,General Section,NFIC,A.P.S,
ST030765,"Tanenbaum , A.S.",Operating Systems,,Prentice Hall of India,2012,1054,'004,eng,STSCGRANT,STSCGRANT,Computer Science,550,INR,21/06/2013,12844,BK,General Section,NFIC,A.P.S,
ST030766,"Tanenbaum , A.S.",Operating Systems,,Prentice Hall of India,2012,1054,'004,eng,STSCGRANT,STSCGRANT,Computer Science,550,INR,21/06/2013,12844,BK,General Section,NFIC,A.P.S,
ST030767,"Tanenbaum , A.S.",Operating Systems,,Prentice Hall of India,2012,1054,'004,eng,STSCGRANT,STSCGRANT,Computer Science,550,INR,21/06/2013,12844,BK,General Section,NFIC,A.P.S,
ST030768,"Tanenbaum , A.S.",Operating Systems,,Prentice Hall of India,2012,1054,'004,eng,STSCGRANT,STSCGRANT,Computer Science,550,INR,21/06/2013,12844,BK,General Section,NFIC,A.P.S,
ST030769,"Tanenbaum , A.S.",Operating Systems,,Prentice Hall of India,2012,1054,'004,eng,STSCGRANT,STSCGRANT,Computer Science,550,INR,21/06/2013,12844,BK,General Section,NFIC,A.P.S,
ST030770,"Tanenbaum , A.S.",Operating Systems,,Prentice Hall of India,2012,1054,'004,eng,STSCGRANT,STSCGRANT,Computer Science,550,INR,21/06/2013,12844,BK,General Section,NFIC,A.P.S,
ST030771,Haykin S.,Communication Systems,,Wiley,2013,422,'004,eng,STSCGRANT,STSCGRANT,Computer Science,489,INR,21/06/2013,12844,BK,General Section,NFIC,A.P.S,
ST030772,Haykin S.,Communication Systems,,Wiley,2013,422,'004,eng,STSCGRANT,STSCGRANT,Computer Science,489,INR,21/06/2013,12844,BK,General Section,NFIC,A.P.S,
ST030773,Haykin S.,Communication Systems,,Wiley,2013,422,'004,eng,STSCGRANT,STSCGRANT,Computer Science,489,INR,21/06/2013,12844,BK,General Section,NFIC,A.P.S,
ST030774,Haykin S.,Communication Systems,,Wiley,2013,422,'004,eng,STSCGRANT,STSCGRANT,Computer Science,489,INR,21/06/2013,12844,BK,General Section,NFIC,A.P.S,
ST030775,Haykin S.,Communication Systems,,Wiley,2013,422,'004,eng,STSCGRANT,STSCGRANT,Computer Science,489,INR,21/06/2013,12844,BK,General Section,NFIC,A.P.S,
ST030776,Haykin S.,Communication Systems,,Wiley,2013,422,'004,eng,STSCGRANT,STSCGRANT,Computer Science,489,INR,21/06/2013,12844,BK,General Section,NFIC,A.P.S,
ST030777,Singh/ Sapre S.D.,Communication Systems : Analog & Digital,,Mcgraw Hill,2013,750,'004,eng,STSCGRANT,STSCGRANT,Computer Science,415,INR,21/06/2013,12844,BK,General Section,NFIC,A.P.S,
ST030778,Singh/ Sapre S.D.,Communication Systems : Analog & Digital,,Mcgraw Hill,2013,750,'004,eng,STSCGRANT,STSCGRANT,Computer Science,415,INR,21/06/2013,12844,BK,General Section,NFIC,A.P.S,
ST030779,Singh/ Sapre S.D.,Communication Systems : Analog & Digital,,Mcgraw Hill,2013,750,'004,eng,STSCGRANT,STSCGRANT,Computer Science,415,INR,21/06/2013,12844,BK,General Section,NFIC,A.P.S,
ST030780,Singh/ Sapre S.D.,Communication Systems : Analog & Digital,,Mcgraw Hill,2013,750,'004,eng,STSCGRANT,STSCGRANT,Computer Science,415,INR,21/06/2013,12844,BK,General Section,NFIC,A.P.S,
ST030781,Singh/ Sapre S.D.,Communication Systems : Analog & Digital,,Mcgraw Hill,2013,750,'004,eng,STSCGRANT,STSCGRANT,Computer Science,415,INR,21/06/2013,12844,BK,General Section,NFIC,A.P.S,
ST030782,Singh/ Sapre S.D.,Communication Systems : Analog & Digital,,Mcgraw Hill,2013,750,'004,eng,STSCGRANT,STSCGRANT,Computer Science,415,INR,21/06/2013,12844,BK,General Section,NFIC,A.P.S,
ST030783,Singh/ Sapre S.D.,Communication Systems : Analog & Digital,,Mcgraw Hill,2013,750,'004,eng,STSCGRANT,STSCGRANT,Computer Science,415,INR,21/06/2013,12844,BK,General Section,NFIC,A.P.S,
ST030784,Hougen/ Watson,Chemical Process Principles Part-I,I,CBS PUBLISHERS & DISTRIBUTORS,2004,504,660,eng,STSCGRANT,STSCGRANT,Computer Science,275,INR,21/06/2013,12846,BK,General Section,NFIC,A.P.S,
ST030785,Hougen/ Watson,Chemical Process Principles Part-I,I,CBS PUBLISHERS & DISTRIBUTORS,2004,504,660,eng,STSCGRANT,STSCGRANT,Chemical Engineering,275,INR,21/06/2013,12846,BK,General Section,NFIC,A.P.S,
ST030786,Hougen/ Watson,Chemical Process Principles Part-I,I,CBS PUBLISHERS & DISTRIBUTORS,2004,504,660,eng,STSCGRANT,STSCGRANT,Chemical Engineering,275,INR,21/06/2013,12846,BK,General Section,NFIC,A.P.S,
ST030787,Hougen/ Watson,Chemical Process Principles Part-I,I,CBS PUBLISHERS & DISTRIBUTORS,2004,504,660,eng,STSCGRANT,STSCGRANT,Chemical Engineering,275,INR,21/06/2013,12846,BK,General Section,NFIC,A.P.S,
ST030788,Hougen/ Watson,Chemical Process Principles Part-I,I,CBS PUBLISHERS & DISTRIBUTORS,2004,504,660,eng,STSCGRANT,STSCGRANT,Chemical Engineering,275,INR,21/06/2013,12846,BK,General Section,NFIC,A.P.S,
ST030789,"Himmelblau , D.M.",Basic Principles and Calculation in Chemical Engineering,,Prentice Hall of India,2013,1115,660,eng,STSCGRANT,STSCGRANT,Chemical Engineering,495,INR,21/06/2013,12846,BK,General Section,NFIC,A.P.S,
ST030790,"Himmelblau , D.M.",Basic Principles and Calculation in Chemical Engineering,,Prentice Hall of India,2013,1115,660,eng,STSCGRANT,STSCGRANT,Chemical Engineering,495,INR,21/06/2013,12846,BK,General Section,NFIC,A.P.S,
ST030791,"Himmelblau , D.M.",Basic Principles and Calculation in Chemical Engineering,,Prentice Hall of India,2013,1115,660,eng,STSCGRANT,STSCGRANT,Chemical Engineering,495,INR,21/06/2013,12846,BK,General Section,NFIC,A.P.S,
ST030792,"Himmelblau , D.M.",Basic Principles and Calculation in Chemical Engineering,,Prentice Hall of India,2013,1115,660,eng,STSCGRANT,STSCGRANT,Chemical Engineering,495,INR,21/06/2013,12846,BK,General Section,NFIC,A.P.S,
ST030793,"Himmelblau , D.M.",Basic Principles and Calculation in Chemical Engineering,,Prentice Hall of India,2013,1115,660,eng,STSCGRANT,STSCGRANT,Chemical Engineering,495,INR,21/06/2013,12846,BK,General Section,NFIC,A.P.S,
ST030794,"Austin, G.T.",Shreve's Chemical Process Industries,,Mcgraw Hill,2012,859,660,eng,STSCGRANT,STSCGRANT,Chemical Engineering,595,INR,21/06/2013,12846,BK,General Section,NFIC,A.P.S,
ST030795,"Austin, G.T.",Shreve's Chemical Process Industries,,Mcgraw Hill,2012,859,660,eng,STSCGRANT,STSCGRANT,Chemical Engineering,595,INR,21/06/2013,12846,BK,General Section,NFIC,A.P.S,
ST030796,"Austin, G.T.",Shreve's Chemical Process Industries,,Mcgraw Hill,2012,859,660,eng,STSCGRANT,STSCGRANT,Chemical Engineering,595,INR,21/06/2013,12846,BK,General Section,NFIC,A.P.S,
ST030797,"Austin, G.T.",Shreve's Chemical Process Industries,,Mcgraw Hill,2012,859,660,eng,STSCGRANT,STSCGRANT,Chemical Engineering,595,INR,21/06/2013,12846,BK,General Section,NFIC,A.P.S,
ST030798,"Austin, G.T.",Shreve's Chemical Process Industries,,Mcgraw Hill,2012,859,660,eng,STSCGRANT,STSCGRANT,Chemical Engineering,595,INR,21/06/2013,12846,BK,General Section,NFIC,A.P.S,
ST030799,Badger/ Banchero,Introduction to Chemical Engineering,,Mcgraw Hill,2011,753,660,eng,STSCGRANT,STSCGRANT,Chemical Engineering,550,INR,21/06/2013,12846,BK,General Section,NFIC,A.P.S,
ST030800,Badger/ Banchero,Introduction to Chemical Engineering,,Mcgraw Hill,2011,753,660,eng,STSCGRANT,STSCGRANT,Chemical Engineering,550,INR,21/06/2013,12846,BK,General Section,NFIC,A.P.S,
ST030801,Gopalarao M.,Dryden's Outlines of Chemical Technology,,EAST-WEST PRESS,2012,807,660,eng,STSCGRANT,STSCGRANT,Chemical Engineering,395,INR,22/06/2013,12848,BK,General Section,NFIC,A.P.S,
ST030802,Gopalarao M.,Dryden's Outlines of Chemical Technology,,EAST-WEST PRESS,2012,807,660,eng,STSCGRANT,STSCGRANT,Chemical Engineering,395,INR,22/06/2013,12848,BK,General Section,NFIC,A.P.S,
ST030803,Gopalarao M.,Dryden's Outlines of Chemical Technology,,EAST-WEST PRESS,2012,807,660,eng,STSCGRANT,STSCGRANT,Chemical Engineering,395,INR,22/06/2013,12848,BK,General Section,NFIC,A.P.S,
ST030804,Gopalarao M.,Dryden's Outlines of Chemical Technology,,EAST-WEST PRESS,2012,807,660,eng,STSCGRANT,STSCGRANT,Chemical Engineering,395,INR,22/06/2013,12848,BK,General Section,NFIC,A.P.S,
ST030805,Gopalarao M.,Dryden's Outlines of Chemical Technology,,EAST-WEST PRESS,2012,807,660,eng,STSCGRANT,STSCGRANT,Chemical Engineering,395,INR,22/06/2013,12848,BK,General Section,NFIC,A.P.S,
ST030806,Mccabe/ Smith J.C.,Unit Operation of Chemical Engineering,,Mcgraw Hill,2005,1140,660,eng,STSCGRANT,STSCGRANT,Chemical Engineering,1177,INR,22/06/2013,12849,BK,General Section,NFIC,A.P.S,
ST030807,Mccabe/ Smith J.C.,Unit Operation of Chemical Engineering,,Mcgraw Hill,2005,1140,660,eng,STSCGRANT,STSCGRANT,Chemical Engineering,1177,INR,22/06/2013,12849,BK,General Section,NFIC,A.P.S,
ST030808,Mccabe/ Smith J.C.,Unit Operation of Chemical Engineering,,Mcgraw Hill,2005,1140,660,eng,STSCGRANT,STSCGRANT,Chemical Engineering,1177,INR,22/06/2013,12849,BK,General Section,NFIC,A.P.S,
ST030809,Mccabe/ Smith J.C.,Unit Operation of Chemical Engineering,,Mcgraw Hill,2005,1140,660,eng,STSCGRANT,STSCGRANT,Chemical Engineering,1177,INR,22/06/2013,12849,BK,General Section,NFIC,A.P.S,
ST030810,Mccabe/ Smith J.C.,Unit Operation of Chemical Engineering,,Mcgraw Hill,2005,1140,660,eng,STSCGRANT,STSCGRANT,Chemical Engineering,1177,INR,22/06/2013,12849,BK,General Section,NFIC,A.P.S,
ST030811,Percy Brown,Indian Architecture (Buddhist & Hindu),,Kiran Book Agency,2013,216,720,eng,STSCGRANT,STSCGRANT,Chemical Engineering,2500,INR,22/06/2013,12850,BK,General Section,NFIC,A.P.S,
ST030812,Percy Brown,Indian Architecture (Buddhist & Hindu),,Kiran Book Agency,2013,216,720,eng,STSCGRANT,STSCGRANT,Architecture,2500,INR,22/06/2013,12850,BK,General Section,NFIC,A.P.S,
ST030813,Percy Brown,Indian Architecture (Buddhist & Hindu),,Kiran Book Agency,2013,216,720,eng,STSCGRANT,STSCGRANT,Architecture,2500,INR,22/06/2013,12850,BK,General Section,NFIC,A.P.S,
ST030814,Percy Brown,Indian Architecture (Buddhist & Hindu),,Kiran Book Agency,2013,216,720,eng,STSCGRANT,STSCGRANT,Architecture,2500,INR,22/06/2013,12850,BK,General Section,NFIC,A.P.S,
ST030815,Percy Brown,Indian Architecture (Islamic Period),,Kiran Book Agency,2013,125,720,eng,STSCGRANT,STSCGRANT,Architecture,2200,INR,22/06/2013,12850,BK,General Section,NFIC,A.P.S,
