Barcode,Author,title,Volume,Publisher,Copyright Year,Pages,Notification Number,language,stockhead,issueinglibrary,subject,price,currency,billdate,billnumber,bookcategory,section,booktype,SourceofPurchase,lostStatus
SC030467,"Gopal , M.",Modern Control System Theory,,New Age International,2011,688,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,295,INR,10/5/2011,11064,BK,General Section,NFIC,APS,
SC030468,Coughlin R.F,Operational Amplifiers & Linear Integrated Circuits,,Prentice Hall of India,2010,529,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,325,INR,10/5/2011,11064,BK,General Section,NFIC,APS,
SC030469,Coughlin R.F,Operational Amplifiers & Linear Integrated Circuits,,Prentice Hall of India,2010,529,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,325,INR,10/5/2011,11064,BK,General Section,NFIC,APS,
SC030470,Coughlin R.F,Operational Amplifiers & Linear Integrated Circuits,,Prentice Hall of India,2010,529,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,325,INR,10/5/2011,11064,BK,General Section,NFIC,APS,
SC030471,Coughlin R.F,Operational Amplifiers & Linear Integrated Circuits,,Prentice Hall of India,2010,529,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,325,INR,10/5/2011,11064,BK,General Section,NFIC,APS,
SC030472,Coughlin R.F,Operational Amplifiers & Linear Integrated Circuits,,Prentice Hall of India,2010,529,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,325,INR,10/5/2011,11064,BK,General Section,NFIC,APS,
SC030473,Millman / Grable,Micro Electronics,,Tata McGraw Hill,2011,1001,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,550,INR,10/5/2011,11064,BK,General Section,NFIC,APS,
SC030474,Millman / Grable,Micro Electronics,,Tata McGraw Hill,2011,1001,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,550,INR,10/5/2011,11064,BK,General Section,NFIC,APS,
SC030475,Millman / Grable,Micro Electronics,,Tata McGraw Hill,2011,1001,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,550,INR,10/5/2011,11064,BK,General Section,NFIC,APS,
SC030476,Millman / Grable,Micro Electronics,,Tata McGraw Hill,2011,1001,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,550,INR,10/5/2011,11064,BK,General Section,NFIC,APS,
SC030477,Millman / Grable,Micro Electronics,,Tata McGraw Hill,2011,1001,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,550,INR,10/5/2011,11064,BK,General Section,NFIC,APS,
SC030478,"Perkins , C.E.",Ad Hoc Networking,,Pearson Education,2011,370,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,299,INR,10/5/2011,11064,BK,General Section,NFIC,APS,
SC030479,Lin / Burns,Design of Prestressed Concrete Structure,,New Age International,2011,646,624,eng,SCGRANT,SCGRANT,Civil Engineering,449,INR,10/10/2011,11073,BK,General Section,NFIC,APS,
SC030480,Lin / Burns,Design of Prestressed Concrete Structure,,New Age International,2011,646,624,eng,SCGRANT,SCGRANT,Civil Engineering,449,INR,10/10/2011,11073,BK,General Section,NFIC,APS,
SC030481,Lin / Burns,Design of Prestressed Concrete Structure,,New Age International,2011,646,624,eng,SCGRANT,SCGRANT,Civil Engineering,449,INR,10/10/2011,11073,BK,General Section,NFIC,APS,
SC030482,Lin / Burns,Design of Prestressed Concrete Structure,,New Age International,2011,646,624,eng,SCGRANT,SCGRANT,Civil Engineering,449,INR,10/10/2011,11073,BK,General Section,NFIC,APS,
SC030483,"Panchdhari , A.C.",Water Supply and Sanitary Installation,,New Age International,2010,222,624,eng,SCGRANT,SCGRANT,Civil Engineering,185,INR,10/10/2011,11073,BK,General Section,NFIC,APS,
SC030484,"Panchdhari , A.C.",Water Supply and Sanitary Installation,,New Age International,2010,222,624,eng,SCGRANT,SCGRANT,Civil Engineering,185,INR,10/10/2011,11073,BK,General Section,NFIC,APS,
SC030485,"Panchdhari , A.C.",Water Supply and Sanitary Installation,,New Age International,2010,222,624,eng,SCGRANT,SCGRANT,Civil Engineering,185,INR,10/10/2011,11073,BK,General Section,NFIC,APS,
SC030486,"Panchdhari , A.C.",Water Supply and Sanitary Installation,,New Age International,2010,222,624,eng,SCGRANT,SCGRANT,Civil Engineering,185,INR,10/10/2011,11073,BK,General Section,NFIC,APS,
SC030487,Duggal /Puri,Laboratory Manual In Highway Engineering,,New Age International,2010,59,624,eng,SCGRANT,SCGRANT,Civil Engineering,100,INR,10/10/2011,11073,BK,General Section,NFIC,APS,
SC030488,Duggal /Puri,Laboratory Manual In Highway Engineering,,New Age International,2010,59,624,eng,SCGRANT,SCGRANT,Civil Engineering,100,INR,10/10/2011,11073,BK,General Section,NFIC,APS,
SC030489,Duggal /Puri,Laboratory Manual In Highway Engineering,,New Age International,2010,59,624,eng,SCGRANT,SCGRANT,Civil Engineering,100,INR,10/10/2011,11073,BK,General Section,NFIC,APS,
SC030490,Duggal /Puri,Laboratory Manual In Highway Engineering,,New Age International,2010,59,624,eng,SCGRANT,SCGRANT,Civil Engineering,100,INR,10/10/2011,11073,BK,General Section,NFIC,APS,
SC030491,Duggal /Puri,Laboratory Manual In Highway Engineering,,New Age International,2010,59,624,eng,SCGRANT,SCGRANT,Civil Engineering,100,INR,10/10/2011,11073,BK,General Section,NFIC,APS,
SC030492,"Raghunath , H.M.",Strength of Materials,,New Age International,2011,291,624,eng,SCGRANT,SCGRANT,Civil Engineering,200,INR,10/10/2011,11073,BK,General Section,NFIC,APS,
SC030493,"Raghunath , H.M.",Strength of Materials,,New Age International,2011,291,624,eng,SCGRANT,SCGRANT,Civil Engineering,200,INR,10/10/2011,11073,BK,General Section,NFIC,APS,
SC030494,"Raghunath , H.M.",Strength of Materials,,New Age International,2011,291,624,eng,SCGRANT,SCGRANT,Civil Engineering,200,INR,10/10/2011,11073,BK,General Section,NFIC,APS,
SC030495,"Raghunath , H.M.",Strength of Materials,,New Age International,2011,291,624,eng,SCGRANT,SCGRANT,Civil Engineering,200,INR,10/10/2011,11073,BK,General Section,NFIC,APS,
SC030496,Lambe/ Whitman,Soil Mechanics,,wiley,2010,553,624,eng,SCGRANT,SCGRANT,Civil Engineering,549,INR,10/10/2011,11073,BK,General Section,NFIC,APS,
SC030497,Lambe/ Whitman,Soil Mechanics,,wiley,2010,553,624,eng,SCGRANT,SCGRANT,Civil Engineering,549,INR,10/10/2011,11073,BK,General Section,NFIC,APS,
SC030498,Krishnamurthy / Ravindra,Construction and Project Management,,CBS,2008,297,624,eng,SCGRANT,SCGRANT,Civil Engineering,230,INR,10/10/2011,11073,BK,General Section,NFIC,APS,
SC030499,Krishnamurthy / Ravindra,Construction and Project Management,,CBS,2008,297,624,eng,SCGRANT,SCGRANT,Civil Engineering,230,INR,10/10/2011,11073,BK,General Section,NFIC,APS,
SC030500,Krishnamurthy / Ravindra,Construction and Project Management,,CBS,2008,297,624,eng,SCGRANT,SCGRANT,Civil Engineering,230,INR,10/10/2011,11073,BK,General Section,NFIC,APS,
SC030501,Krishnamurthy / Ravindra,Construction and Project Management,,CBS,2008,297,624,eng,SCGRANT,SCGRANT,Civil Engineering,230,INR,10/10/2011,11073,BK,General Section,NFIC,APS,
SC030502,"Reddy , P.J.R.",Civil Engineering,,Laxmi  Publication,2011,777,624,eng,SCGRANT,SCGRANT,Civil Engineering,405,INR,10/10/2011,11074,BK,General Section,NFIC,APS,
SC030503,Varyani U.H.,Structural Design Of Multi Storeyed Building,,Sap,2002,384,624,eng,SCGRANT,SCGRANT,Civil Engineering,295,INR,10/10/2011,11074,BK,General Section,NFIC,APS,
SC030504,Flynin Micheal J.,Computer Architecture,,Narosa Publication,2011,788,004,eng,SCGRANT,SCGRANT,Computer Science,315,INR,10/10/2011,11075,BK,General Section,NFIC,APS,
SC030505,Flynin Micheal J.,Computer Architecture,,Narosa Publication,2011,788,004,eng,SCGRANT,SCGRANT,Computer Science,315,INR,10/10/2011,11075,BK,General Section,NFIC,APS,
SC030506,Pachghare V.K.,Cryptography and Information Security,,Prentice Hall of India,2010,367,004,eng,SCGRANT,SCGRANT,Computer Science,275,INR,10/10/2011,11075,BK,General Section,NFIC,APS,
SC030507,Pachghare V.K.,Cryptography and Information Security,,Prentice Hall of India,2010,367,004,eng,SCGRANT,SCGRANT,Computer Science,275,INR,10/10/2011,11075,BK,General Section,NFIC,APS,
SC030508,"Jain , Shailendra",Modelling & Simulation Using MATLAB -Simlink,,wiley,2011,658,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,429,INR,10/22/2011,11111,BK,General Section,NFIC,APS,
SC030509,"Jain , Shailendra",Modelling & Simulation Using MATLAB -Simlink,,wiley,2011,658,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,429,INR,10/22/2011,11111,BK,General Section,NFIC,APS,
SC030510,"Jain , Shailendra",Modelling & Simulation Using MATLAB -Simlink,,wiley,2011,658,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,429,INR,10/22/2011,11111,BK,General Section,NFIC,APS,
SC030511,"Jain , Shailendra",Modelling & Simulation Using MATLAB -Simlink,,wiley,2011,658,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,429,INR,10/22/2011,11111,BK,General Section,NFIC,APS,
SC030512,"Jain , Shailendra",Modelling & Simulation Using MATLAB -Simlink,,wiley,2011,658,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,429,INR,10/22/2011,11111,BK,General Section,NFIC,APS,
SC030513,"Jain , Shailendra",Modelling & Simulation Using MATLAB -Simlink,,wiley,2011,658,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,429,INR,10/22/2011,11111,BK,General Section,NFIC,APS,
SC030514,"Jain , Shailendra",Modelling & Simulation Using MATLAB -Simlink,,wiley,2011,658,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,429,INR,10/22/2011,11111,BK,General Section,NFIC,APS,
SC030515,"Jain , Shailendra",Modelling & Simulation Using MATLAB -Simlink,,wiley,2011,658,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,429,INR,10/22/2011,11111,BK,General Section,NFIC,APS,
SC030516,"Jain , Shailendra",Modelling & Simulation Using MATLAB -Simlink,,wiley,2011,658,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,429,INR,10/22/2011,11111,BK,General Section,NFIC,APS,
SC030517,"Jain , Shailendra",Modelling & Simulation Using MATLAB -Simlink,,wiley,2011,658,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,429,INR,10/22/2011,11111,BK,General Section,NFIC,APS,
SC030518,"Jain , Shailendra",Modelling & Simulation Using MATLAB -Simlink,,wiley,2011,658,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,429,INR,10/22/2011,11111,BK,General Section,NFIC,APS,
SC030519,"Jain , Shailendra",Modelling & Simulation Using MATLAB -Simlink,,wiley,2011,658,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,429,INR,10/22/2011,11111,BK,General Section,NFIC,APS,
SC030520,"Jain , Shailendra",Modelling & Simulation Using MATLAB -Simlink,,wiley,2011,658,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,429,INR,10/22/2011,11111,BK,General Section,NFIC,APS,
SC030521,"Jain , Shailendra",Modelling & Simulation Using MATLAB -Simlink,,wiley,2011,658,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,429,INR,10/22/2011,11111,BK,General Section,NFIC,APS,
SC030522,"Jain , Shailendra",Modelling & Simulation Using MATLAB -Simlink,,wiley,2011,658,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,429,INR,10/22/2011,11111,BK,General Section,NFIC,APS,
SC030523,"Jain , Shailendra",Modelling & Simulation Using MATLAB -Simlink,,wiley,2011,658,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,429,INR,10/22/2011,11111,BK,General Section,NFIC,APS,
SC030524,"Jain , Shailendra",Modelling & Simulation Using MATLAB -Simlink,,wiley,2011,658,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,429,INR,10/22/2011,11111,BK,General Section,NFIC,APS,
SC030525,"Jain , Shailendra",Modelling & Simulation Using MATLAB -Simlink,,wiley,2011,658,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,429,INR,10/22/2011,11111,BK,General Section,NFIC,APS,
SC030526,"Jain , Shailendra",Modelling & Simulation Using MATLAB -Simlink,,wiley,2011,658,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,429,INR,10/22/2011,11111,BK,General Section,NFIC,APS,
SC030527,"Jain , Shailendra",Modelling & Simulation Using MATLAB -Simlink,,wiley,2011,658,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,429,INR,10/22/2011,11111,BK,General Section,NFIC,APS,
SC030528,"Jain , Shailendra",Modelling & Simulation Using MATLAB -Simlink,,wiley,2011,658,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,429,INR,10/22/2011,11111,BK,General Section,NFIC,APS,
SC030529,"Jain , Shailendra",Modelling & Simulation Using MATLAB -Simlink,,wiley,2011,658,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,429,INR,10/22/2011,11111,BK,General Section,NFIC,APS,
SC030530,"Jain , Shailendra",Modelling & Simulation Using MATLAB -Simlink,,wiley,2011,658,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,429,INR,10/22/2011,11111,BK,General Section,NFIC,APS,
SC030531,"Jain , Shailendra",Modelling & Simulation Using MATLAB -Simlink,,wiley,2011,658,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,429,INR,10/22/2011,11111,Reference,Reference Section,NFIC,APS,
SC030532,"Jain , Shailendra",Modelling & Simulation Using MATLAB -Simlink,,wiley,2011,658,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,429,INR,10/22/2011,11111,BK,General Section,NFIC,APS,
SC030533,"Jain , Shailendra",Modelling & Simulation Using MATLAB -Simlink,,wiley,2011,658,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,429,INR,10/22/2011,11111,BK,General Section,NFIC,APS,
SC030534,"Jain , Shailendra",Modelling & Simulation Using MATLAB -Simlink,,wiley,2011,658,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,429,INR,10/22/2011,11111,BK,General Section,NFIC,APS,
SC030535,"Jain , Shailendra",Modelling & Simulation Using MATLAB -Simlink,,wiley,2011,658,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,429,INR,10/22/2011,11111,BK,General Section,NFIC,APS,
SC030536,"Jain , Shailendra",Modelling & Simulation Using MATLAB -Simlink,,wiley,2011,658,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,429,INR,10/22/2011,11111,BK,General Section,NFIC,APS,
SC030537,"Jain , Shailendra",Modelling & Simulation Using MATLAB -Simlink,,wiley,2011,658,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,429,INR,10/22/2011,11111,BK,General Section,NFIC,APS,
SC030538,"Jain , Shailendra",Modelling & Simulation Using MATLAB -Simlink,,wiley,2011,658,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,429,INR,10/22/2011,11111,BK,General Section,NFIC,APS,
SC030539,"Jain , Shailendra",Modelling & Simulation Using MATLAB -Simlink,,wiley,2011,658,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,429,INR,10/22/2011,11111,BK,General Section,NFIC,APS,
SC030540,"Jain , Shailendra",Modelling & Simulation Using MATLAB -Simlink,,wiley,2011,658,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,429,INR,10/22/2011,11111,BK,General Section,NFIC,APS,
SC030541,"Jain , Shailendra",Modelling & Simulation Using MATLAB -Simlink,,wiley,2011,658,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,429,INR,10/22/2011,11111,BK,General Section,NFIC,APS,
SC030542,"Jain , Shailendra",Modelling & Simulation Using MATLAB -Simlink,,wiley,2011,658,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,429,INR,10/22/2011,11111,BK,General Section,NFIC,APS,
SC030543,"Jain , Shailendra",Modelling & Simulation Using MATLAB -Simlink,,wiley,2011,658,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,429,INR,10/22/2011,11111,BK,General Section,NFIC,APS,
SC030544,"Jain , Shailendra",Modelling & Simulation Using MATLAB -Simlink,,wiley,2011,658,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,429,INR,10/22/2011,11111,BK,General Section,NFIC,APS,
SC030545,"Jain , Shailendra",Modelling & Simulation Using MATLAB -Simlink,,wiley,2011,658,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,429,INR,10/22/2011,11111,BK,General Section,NFIC,APS,
SC030546,"Jain , Shailendra",Modelling & Simulation Using MATLAB -Simlink,,wiley,2011,658,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,429,INR,10/22/2011,11111,BK,General Section,NFIC,APS,
SC030547,"Jain , Shailendra",Modelling & Simulation Using MATLAB -Simlink,,wiley,2011,658,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,429,INR,10/22/2011,11111,BK,General Section,NFIC,APS,
SC030548,"Jain , Shailendra",Modelling & Simulation Using MATLAB -Simlink,,wiley,2011,658,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,429,INR,10/22/2011,11111,BK,General Section,NFIC,APS,
SC030549,"Jain , Shailendra",Modelling & Simulation Using MATLAB -Simlink,,wiley,2011,658,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,429,INR,10/22/2011,11111,BK,General Section,NFIC,APS,
SC030550,"Jain , Shailendra",Modelling & Simulation Using MATLAB -Simlink,,wiley,2011,658,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,429,INR,10/22/2011,11111,BK,General Section,NFIC,APS,
SC030551,"Jain , Shailendra",Modelling & Simulation Using MATLAB -Simlink,,wiley,2011,658,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,429,INR,10/22/2011,11111,BK,General Section,NFIC,APS,
SC030552,"Jain , Shailendra",Modelling & Simulation Using MATLAB -Simlink,,wiley,2011,658,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,429,INR,10/22/2011,11111,BK,General Section,NFIC,APS,
SC030553,"Jain , Shailendra",Modelling & Simulation Using MATLAB -Simlink,,wiley,2011,658,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,429,INR,10/22/2011,11111,BK,General Section,NFIC,APS,
SC030554,"Jain , Shailendra",Modelling & Simulation Using MATLAB -Simlink,,wiley,2011,658,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,429,INR,10/22/2011,11111,BK,General Section,NFIC,APS,
SC030555,"Jain , Shailendra",Modelling & Simulation Using MATLAB -Simlink,,wiley,2011,658,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,429,INR,10/22/2011,11111,BK,General Section,NFIC,APS,
SC030556,"Jain , Shailendra",Modelling & Simulation Using MATLAB -Simlink,,wiley,2011,658,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,429,INR,10/22/2011,11111,BK,General Section,NFIC,APS,
SC030557,"Jain , Shailendra",Modelling & Simulation Using MATLAB -Simlink,,wiley,2011,658,621.38,eng,SCGRANT,SCGRANT,Electronics & Telecommunication Engineering,429,INR,10/22/2011,11111,BK,General Section,NFIC,APS,
SC030558,Beiserathur / Mahajan,Concepts of Modern Physics,,Mcgraw hill,2011,623,570,eng,SCGRANT,SCGRANT,Biotechnology,410,INR,11/3/2011,11123,BK,General Section,NFIC,APS,
SC030559,"Kulshreshtha , D.C",Basic Electrical Engineering,,Mcgraw hill,2012,851,570,eng,SCGRANT,SCGRANT,Biotechnology,399,INR,11/3/2011,11123,BK,General Section,NFIC,APS,
SC030560,Peiczar Micheal J. / Chan E.C.S,Microbiology,,Tata McGraw Hill,2011,918,570,eng,SCGRANT,SCGRANT,Biotechnology,625,INR,11/5/2011,11137,BK,General Section,NFIC,APS,
SC030561,Peiczar Micheal J. / Chan E.C.S,Microbiology,,Tata McGraw Hill,2011,918,570,eng,SCGRANT,SCGRANT,Biotechnology,625,INR,11/5/2011,11137,BK,General Section,NFIC,APS,
SC030562,Peiczar Micheal J. / Chan E.C.S,Microbiology,,Tata McGraw Hill,2011,918,570,eng,SCGRANT,SCGRANT,Biotechnology,625,INR,11/5/2011,11137,BK,General Section,NFIC,APS,
SC030563,Peiczar Micheal J. / Chan E.C.S,Microbiology,,Tata McGraw Hill,2011,918,570,eng,SCGRANT,SCGRANT,Biotechnology,625,INR,11/5/2011,11137,BK,General Section,NFIC,APS,
SC030564,Ratledge Colin / Kristiansen,Basic Biotechnology,,Cambridge,2011,666,570,eng,SCGRANT,SCGRANT,Biotechnology,450,INR,11/5/2011,11137,BK,General Section,NFIC,APS,
SC030565,Ratledge Colin / Kristiansen,Basic Biotechnology,,Cambridge,2011,666,570,eng,SCGRANT,SCGRANT,Biotechnology,450,INR,11/5/2011,11137,BK,General Section,NFIC,APS,
SC030566,"Chawla , H.S.",Introduction To Plant Biotechnology,,Oxford Publication univer,2010,698,570,eng,SCGRANT,SCGRANT,Biotechnology,380,INR,11/5/2011,11137,BK,General Section,NFIC,APS,
SC030567,"Chawla , H.S.",Introduction To Plant Biotechnology,,Oxford Publication univer,2010,698,570,eng,SCGRANT,SCGRANT,Biotechnology,380,INR,11/5/2011,11137,BK,General Section,NFIC,APS,
